Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
10,"Z Hou, F Liu, X Li, L Li, C Lin","Advertising on Preferred Reporting Items for Patient-Reported Outcome instrument development: The PRIPROID",2010,"The 2nd International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5690274/","https://scholar.google.com/scholar?cites=9836686821236288815&as_sdt=2005&sciodt=2007&hl=en",67,"2024-11-27 10:01:02","","","","",,,,,10,0.71,2,5,14,"… (PRO) instrument development plays an important role in the validity assessment for researchers and clinicians, thus, we propose the Preferred Reporting Items for PRO Instrument …","https://ieeexplore.ieee.org/iel5/5680733/5688492/05690274.pdf","https://scholar.google.com/scholar?q=related:Ly2OAozugogJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"J Dombrowski","Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) Systematic Literature Review and Cyberbullying: An intervention to Improve Attitudes …",2019,"","deepblue.lib.umich.edu","https://deepblue.lib.umich.edu/handle/2027.42/162582","",68,"2024-11-27 10:01:02","","","","",,,,,0,0.00,0,1,5,"… Methods: In Phase 1 of this study, intervention studies on cyberbullying were examined in a Preferred Reporting Items for Systelnatic Reviews (PRISMA) systematic literature review. …","","https://scholar.google.com/scholar?q=related:4sibuBNOt0EJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
3,"V Nagendrababu, P Abbott, HF Duncan…","Preferred reporting items for diagnostic accuracy studies in endodontics (PRIDASE) guidelines: a development protocol",2021,"International …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/iej.13497","https://scholar.google.com/scholar?cites=9765631631978246129&as_sdt=2005&sciodt=2007&hl=en",69,"2024-11-27 10:01:02","","10.1111/iej.13497","","",,,,,3,1.00,1,4,3,"… As a result of these discussions, the PRIDASE guidelines will be finalized and then disseminated to relevant stakeholders through publications and via the Preferred Reporting Items for …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/iej.13497","https://scholar.google.com/scholar?q=related:8a9hjzp-hocJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
9,"SN Deshpande, ADI van Asselt, F Tomini…","Preferred reporting items for systematic reviews and meta-analysis (PRISMA) checklist",2013,"Rapid fetal fibronectin …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/books/NBK261008/","https://scholar.google.com/scholar?cites=16384687983501050907&as_sdt=2005&sciodt=2007&hl=en",70,"2024-11-27 10:01:02","HTML","","","",,,,,9,0.82,2,4,11,"Structured summary 2 Provide a structured summary including, as applicable: background; objectives; data sources; study eligibility criteria, participants, and interventions; study …","https://www.ncbi.nlm.nih.gov/books/NBK261008/","https://scholar.google.com/scholar?q=related:GwQxROkaYuMJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
13,"J Choi, TY Choi, JH Jun, JA Lee, MS Lee","Preferred reporting items for the development of evidence-based clinical practice guidelines in traditional medicine (PRIDE-CPG-TM): explanation and …",2016,"European Journal of Integrative …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1876382016301512","https://scholar.google.com/scholar?cites=12491560516897571875&as_sdt=2005&sciodt=2007&hl=en",71,"2024-11-27 10:01:02","HTML","","","",,,,,13,1.63,3,5,8,"Introduction The development of evidence-based clinical practice guidelines (CPGs) in traditional medicine (TM) is an ongoing challenge as it is unique area. This study describes a …","https://www.sciencedirect.com/science/article/pii/S1876382016301512","https://scholar.google.com/scholar?q=related:I4T5YxvwWq0J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
2,"G Abdelmalek, GE Mina, K Pant…","Intercostal nerve transfer for biceps reinnervation in obstetrical brachial plexus palsy: A preferred reporting items for systematic reviews and meta-analysis for …",2024,"Journal of …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/18632521231211644","https://scholar.google.com/scholar?cites=11670383070090609318&as_sdt=2005&sciodt=2007&hl=en",72,"2024-11-27 10:01:02","","10.1177/18632521231211644","","",,,,,2,2.00,1,4,1,"Introduction: The objective of this study was to search existing literature on nerve reconstruction surgery in patients with obstetric brachial plexus palsy to determine whether treatment …","https://journals.sagepub.com/doi/full/10.1177/18632521231211644","https://scholar.google.com/scholar?q=related:psJ75ZGH9aEJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
45,"PW Handayani","Systematic Review dengan PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-analyses)",2017,"Workshop Riset Sistem Informasi Fakultas Ilmu …","dosen.perbanas.id","https://dosen.perbanas.id/wp-content/uploads/2017/08/Sesi2-SYSTEMATIC-REVIEW-DENGAN-PRISMA.pdf","https://scholar.google.com/scholar?cites=4744282725006055994&as_sdt=2005&sciodt=2007&hl=en",73,"2024-11-27 10:01:02","PDF","","","",,,,,45,6.43,45,1,7,"Systematic Review dengan PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-analyses) … • PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-analyses) …","https://dosen.perbanas.id/wp-content/uploads/2017/08/Sesi2-SYSTEMATIC-REVIEW-DENGAN-PRISMA.pdf","https://scholar.google.com/scholar?q=related:OhoCigAU10EJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"BGRB de Oliveira","Preferred Reporting Items for Systematic reviews and Meta-Analyses extension for Scoping Reviews (PRISMA-ScR) Checklist",,"researchgate.net","","https://www.researchgate.net/profile/Michelle-Hyczy-De-Siqueira-Tosin/project/Movement-Disorders-Nursing-Care/attachment/5e31e5583843b06506d54b7f/AS:852772769513472@1580328280280/download/PRISMA-ScR-Fillable-Checklist-1.pdf?context=ProjectUpdatesLog","",74,"2024-11-27 10:01:02","PDF","","","",,,,,0,0.00,0,1,,"Objective: To conduct a scoping review to systematically map the progress of global research on nursing care for patients with Parkinson's disease (PD) and to identify promising trends …","https://www.researchgate.net/profile/Michelle-Hyczy-De-Siqueira-Tosin/project/Movement-Disorders-Nursing-Care/attachment/5e31e5583843b06506d54b7f/AS:852772769513472@1580328280280/download/PRISMA-ScR-Fillable-Checklist-1.pdf?context=ProjectUpdatesLog","https://scholar.google.com/scholar?q=related:vx5HuNmxsJ0J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
1,"JM Garcia, J Sehgal, JL Thompson…","The relationship between apathy and cognitive impairment among Hispanic/Latin Americans: a preferred reporting items for systematic reviews and meta-analyses …",2024,"Journal of geriatric …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/08919887231207640","https://scholar.google.com/scholar?cites=3526900469999481206&as_sdt=2005&sciodt=2007&hl=en",75,"2024-11-27 10:01:02","","10.1177/08919887231207640","","",,,,,1,1.00,0,4,1,"… between apathy and cognitive impairment among Hispanic/Latin Americans across normal aging and neurocognitive disorders was conducted according to preferred reporting items for …","https://journals.sagepub.com/doi/pdf/10.1177/08919887231207640","https://scholar.google.com/scholar?q=related:djF6iEoR8jAJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
2,"J Huerta, W Senn, G Prybutok…","… Health Disparities in Public Health Through the Application of Data Science Software in the Last 5 Years: A Preferred Reporting Items for Structured Review …",2023,"CIN: Computers …","journals.lww.com","https://journals.lww.com/cinjournal/fulltext/2023/05000/Addressing_Health_Disparities_in_Public_Health.3.aspx","https://scholar.google.com/scholar?cites=11191646639385251838&as_sdt=2005&sciodt=2007&hl=en",76,"2024-11-27 10:01:02","HTML","","","",,,,,2,2.00,1,4,1,"The application of data science resources can enhance our ability to reduce health disparities affecting communities across the country. In this paper, we use the Preferred Reporting …","https://journals.lww.com/cinjournal/fulltext/2023/05000/Addressing_Health_Disparities_in_Public_Health.3.aspx","https://scholar.google.com/scholar?q=related:_o9AmFK3UJsJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"M Westwood, T van Asselt, B Ramaekers…","Preferred Reporting Items for Systematic Reviews and Meta-Analyses checklist",2014,"… mutation testing of …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/books/NBK262653/","",77,"2024-11-27 10:01:02","HTML","","","",,,,,0,0.00,0,4,10,"Structured summary 2 Provide a structured summary including, as applicable: background; objectives; data sources; study eligibility criteria, participants and interventions; study …","https://www.ncbi.nlm.nih.gov/books/NBK262653/","https://scholar.google.com/scholar?q=related:AoD5T400TdcJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"T Siebert, G Moersdorf, T Colberg","… application of sodium hyaluronate–carboxymethylcellulose barrier in abdominopelvic surgery: A Preferred Reporting Items for Systematic Reviews and Meta …",2024,"Surgery","Elsevier","https://www.sciencedirect.com/science/article/pii/S0039606024000394","",78,"2024-11-27 10:01:02","HTML","","","",,,,,0,0.00,0,3,1,"Background We aimed to evaluate the incidence of postoperative adhesion formation and adhesion-related consequences (eg, bowel obstruction) after placement of a sodium …","https://www.sciencedirect.com/science/article/pii/S0039606024000394","https://scholar.google.com/scholar?q=related:hPGBri7VI6AJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"G Tzanetakis, A Jakovljevic, D Koletsi…","Critical analysis of the reporting quality of animal studies within Endodontics using the Preferred Reporting Items for Animal Studies in Endodontics (PRIASE) 2021 …",2023,"International …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/iej.13944","",79,"2024-11-27 10:01:02","","10.1111/iej.13944","","",,,,,0,0.00,0,4,1,"Aim To critically evaluate the reporting quality of a random sample of animal studies within the field of endodontics against the Preferred Reporting Items for Animal Studies in …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/iej.13944","https://scholar.google.com/scholar?q=related:h4cNnx6iFMkJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
1,"M Solmi, KD Cobey, D Moher, S Ebrahimzadeh…","… for umbrella reviews on epidemiological associations using cross-sectional, case-control, and cohort studies: the Preferred Reporting Items for Umbrella Reviews of …",2022,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2022.12.28.22283572.abstract","https://scholar.google.com/scholar?cites=14705316807070834278&as_sdt=2005&sciodt=2007&hl=en",80,"2024-11-27 10:01:02","","10.1101/2022.12.28.22283572.abstract","","",,,,,1,0.50,0,5,2,"… Recently, a reporting guideline for overviews of reviews of healthcare interventions (PRIOR, Preferred Reporting Items for Overviews of Reviews) was published, but the field lacks …","https://www.medrxiv.org/content/medrxiv/early/2022/12/30/2022.12.28.22283572.full.pdf","https://scholar.google.com/scholar?q=related:Zt4JU7nHE8wJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
4,"G Norman, R Faria, F Paton, A Llewellyn…","The preferred reporting items for systematic reviews and meta-analyses",2013,"Omalizumab for the …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/books/NBK261239/","https://scholar.google.com/scholar?cites=16880565836794127150&as_sdt=2005&sciodt=2007&hl=en",81,"2024-11-27 10:01:02","HTML","","","",,,,,4,0.36,1,5,11,"Structured summary 2 Provide a structured summary including, as applicable: background; objectives; data sources; study eligibility criteria, participants, and interventions; study …","https://www.ncbi.nlm.nih.gov/books/NBK261239/","https://scholar.google.com/scholar?q=related:LmO1BTHRQ-oJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
4,"J Eden, L Levit, A Berg, S Morton","Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) Checklist",2011,"Finding What Works in Health …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/books/NBK209508/","https://scholar.google.com/scholar?cites=12547318362008788922&as_sdt=2005&sciodt=2007&hl=en",82,"2024-11-27 10:01:02","","","","",,,,,4,0.31,1,4,13,"Structured summary 2 Provide a structured summary including, as applicable: background; objectives; data sources; study eligibility criteria, participants, and interventions; study …","","https://scholar.google.com/scholar?q=related:uh9FW5IHIa4J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
5,"H Ji-Jun, S Hui-Hui, L Qing, Z Heng-Zhu","Efficacy of Using Platelet-Rich Plasma in Spinal Fusion Surgery—A Preferred Reporting Items for Systematic Reviews and Meta-Analyses–Compliant Meta …",2020,"World neurosurgery","Elsevier","https://www.sciencedirect.com/science/article/pii/S1878875020307543","https://scholar.google.com/scholar?cites=17978715703103680013&as_sdt=2005&sciodt=2007&hl=en",83,"2024-11-27 10:01:02","HTML","","","",,,,,5,1.25,1,4,4,"… Our research complied with the principles of the Preferred Reporting Items for Systematic Reviews and Meta-analyses guidelines. Because we were performing an analysis of …","https://www.sciencedirect.com/science/article/pii/S1878875020307543","https://scholar.google.com/scholar?q=related:DW47Oa06gfkJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
1,"H Zhao, D Zhang","… Intervention Compared with Coronary Artery Bypass Graft Surgery for Patients With 3-vessel Disease: A Preferred Reporting Items for Systematic Reviews …",2020,"Journal of Cardiovascular Pharmacology","journals.lww.com","https://journals.lww.com/cardiovascularpharm/fulltext/2020/11000/percutaneous_coronary_intervention_compared_with.5.aspx","https://scholar.google.com/scholar?cites=10342482000497784282&as_sdt=2005&sciodt=2007&hl=en",84,"2024-11-27 10:01:02","HTML","","","",,,,,1,0.25,1,2,4,"… This study was conducted according to Preferred Reporting Items for Systematic Reviews and Meta-Analyses statement. A Preferred Reporting Items for Systematic Reviews and Meta-…","https://journals.lww.com/cardiovascularpharm/fulltext/2020/11000/percutaneous_coronary_intervention_compared_with.5.aspx","https://scholar.google.com/scholar?q=related:2rWKJ5Xgh48J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"A Mazéas, A Chalabaev, M Duclos, B Pereira…","PRISMA-P (Preferred Reporting Items for Systematic review and Meta-Analysis Protocols) 2015 checklist: recommended items to address in a systematic review …",,"osf.io","","https://osf.io/e9kr7/download","",85,"2024-11-27 10:01:02","PDF","","","",,,,,0,0.00,0,5,,"Role of sponsor or funder 5c None of the sponsors are involved in any other aspect of the project, such as the design of the project’s protocol and analysis plan, the collection and …","https://osf.io/e9kr7/download","https://scholar.google.com/scholar?q=related:Ijg2Gq6hE7IJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
571,"D Moher, A Liberati, J Tetzlaff, D Altman","Erratum: Preferred reporting items of systematic review and meta-analyses: The PRISMA statement",2011,"Deutsche Medizinische …","ora.ox.ac.uk","https://ora.ox.ac.uk/objects/uuid:dbb8f683-d8dd-491b-a582-e97d7a9d40fe","https://scholar.google.com/scholar?cites=9130289872093304439&as_sdt=2005&sciodt=2007&hl=en",86,"2024-11-27 10:01:02","CITATION","","","",,,,,571,43.92,143,4,13,"Erratum: Preferred reporting items of systematic review and meta-analyses: The PRISMA statement - ORA - Oxford University Research Archive … Erratum: Preferred reporting items …","","https://scholar.google.com/scholar?q=related:d9Z3qkNOtX4J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"S Youssef, P Tomson, AR Akbari, N Archer, F Shah…","The Impact of the Preferred Reporting Items for Case Reports in Endodontics (PRICE) 2020 Guidelines on the Reporting of Endodontic Case Reports",2023,"Cureus","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10184739/","",87,"2024-11-27 10:01:02","HTML","","","",,,,,0,0.00,0,6,1,"… The aim of this study is to evaluate the impact of the Preferred Reporting Items for Case reports in Endodontics (PRICE) 2020 guideline on the reporting of published endodontic …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10184739/","https://scholar.google.com/scholar?q=related:z7KnCsAAGwMJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
3,"MJ Page, D Moher, JE McKenzie","Introduction to preferred reporting items for systematic reviews and meta-analyses 2020 and implications for research synthesis methodologists.",2021,"Research Synthesis Methods","europepmc.org","https://europepmc.org/article/med/34693644","https://scholar.google.com/scholar?cites=8187796409640648786&as_sdt=2005&sciodt=2007&hl=en",88,"2024-11-27 10:01:02","","","","",,,,,3,1.00,1,3,3,"… In this commentary, we describe key features of a major update of the Preferred Reporting Items for Systematic reviews and Meta-Analyses statement-PRISMA 2020-and discuss its …","https://scholar.google.com/scholar?output=instlink&q=info:UoDZKXTloHEJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=7311635379751369599&oi=lle","https://scholar.google.com/scholar?q=related:UoDZKXTloHEJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
25,"S Walther, GM Schuetz, B Hamm…","Berichtsqualität systematischer Reviews und Metaanalysen: PRISMA (Preferred Reporting Items for Systematic reviews and Meta-Analyses)",2011,"RöFo-Fortschritte auf …","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0031-1281809","https://scholar.google.com/scholar?cites=7313903910393367700&as_sdt=2005&sciodt=2007&hl=en",89,"2024-11-27 10:01:02","","10.1055/s-0031-1281809","","",,,,,25,1.92,6,4,13,"… Als Ergebnis des dreitägigen Treffens veröffentlichten sie das PRISMA-Statement (Preferred Reporting Items for Systematic Reviews and Meta-Analysis) [42] in 2009 in vier …","","https://scholar.google.com/scholar?q=related:lExWFNs0gGUJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
3,"J Yang, S Sun","Controversies in the application of corticosteroids for pediatric septic shock treatment: a preferred reporting items for systematic reviews and meta-analysis …",2020,"Medicine","journals.lww.com","https://journals.lww.com/md-journal/fulltext/2020/07240/Controversies_in_the_application_of.13.aspx/1000","https://scholar.google.com/scholar?cites=12006172122501402896&as_sdt=2005&sciodt=2007&hl=en",90,"2024-11-27 10:01:02","HTML","","","",,,,,3,0.75,2,2,4,"Objectives: Septic shock is the major cause of childhood mortality. However, the application of corticosteroids remains controversial. This work aimed to analyze the source of …","https://journals.lww.com/md-journal/fulltext/2020/07240/Controversies_in_the_application_of.13.aspx/1000","https://scholar.google.com/scholar?q=related:ENHkGe99nqYJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
2,"J Xia, R Sun","… Single-Nucleotide Polymorphisms (SNPs) of RNASEL Gene Affect Prostate Cancer Susceptibility: A Preferred Reporting Items for Systematic Reviews and …",2019,"… Science Monitor: International Medical Journal of …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6857427/","https://scholar.google.com/scholar?cites=15022112937687317626&as_sdt=2005&sciodt=2007&hl=en",91,"2024-11-27 10:01:02","HTML","","","",,,,,2,0.40,1,2,5,"Background Numerous studies have evaluated the relationship between RNASEL gene polymorphisms (rs486907 G> A and rs627928 T> G) and the risk of cancer. However, many of …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6857427/","https://scholar.google.com/scholar?q=related:evymUiBEedAJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"FR Altasa, CDI Rahila, MA Muda…","Students Difficulties in Understanding Listening Lessons (Preferred Reporting Items for Systematic Reviews and Meta-Analyses)",2023,"Journal of Linguistics …","jurnal-assalam.org","https://www.jurnal-assalam.org/index.php/JLLLT/article/view/546","",92,"2024-11-27 10:01:02","","","","",,,,,0,0.00,0,4,1,"Listening is one of the essential skills that need to be mastered by students who want to learn English. This study concerns students' difficulties in understanding listening lessons. This …","https://www.jurnal-assalam.org/index.php/JLLLT/article/download/546/237","https://scholar.google.com/scholar?q=related:eiwM5pEKxYcJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"SB Han, KM Jang, JH Kim, SB Kim…","… outcomes of residual varus alignment versus mechanical alignment in total knee arthroplasty for varus osteoarthritis: A preferred reporting items for systematic reviews …",2022,"Journal of Orthopaedic …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/10225536221115273","",93,"2024-11-27 10:01:02","","10.1177/10225536221115273","","",,,,,0,0.00,0,5,2,"Background One in five patients with mechanical alignment (MA) after total knee arthroplasty (TKA) was reportedly dissatisfied. As constitutional varus knees are common, restoring the …","https://journals.sagepub.com/doi/full/10.1177/10225536221115273","https://scholar.google.com/scholar?q=related:GFQVhsuu5DkJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
2,"D Hall, SZ Domingo, LZ Hamdache, V Manchaiah…","… practice guide for translating and adapting hearing-related questionnaires for use in different languages and cultures: Preferred reporting items with explanations and …",2017,"","osf.io","https://osf.io/preprints/nvx64/","https://scholar.google.com/scholar?cites=3418163679370136930&as_sdt=2005&sciodt=2007&hl=en",94,"2024-11-27 10:01:02","","","","",,,,,2,0.29,0,5,7,"… Supplemental File 4 is the ICRA-TINNET checklist of all the preferred reporting items … We hope that this checklist of preferred reporting items will be adopted widely by ENT and …","https://osf.io/nvx64/download","https://scholar.google.com/scholar?q=related:Ys3_lMHBby8J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
6,"A Fuentes","Reseña de sitio web: Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA). Declaración PRISMA 2020",2022,"Revista de estudios e investigación en psicología y …","ruc.udc.es","https://ruc.udc.es/dspace/handle/2183/32612","https://scholar.google.com/scholar?cites=15683279148825615095&as_sdt=2005&sciodt=2007&hl=en",95,"2024-11-27 10:01:02","","","","",,,,,6,3.00,6,1,2,"PRISMA se perfila como una herramienta esencial para llevar a cabo revisiones sistemáticas con o sin metaanálisis asociado. Constituida por dos elementos principales, una lista de …","https://ruc.udc.es/dspace/bitstream/handle/2183/32612/10-9368-Rese%C3%B1a-Fuentes-2022.pdf?sequence=1","https://scholar.google.com/scholar?q=related:95oK00ozptkJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
0,"TY Lin, TY Chueh, TM Hung","(Protocol) Preferred Reporting Items for Resistance Exercise Studies (PRIRES): An Umbrella Review of Systematic Reviews, Guidelines, and Position Stands for Item …",2021,"","researchsquare.com","https://www.researchsquare.com/article/rs-375899/latest","",96,"2024-11-27 10:01:02","","","","",,,,,0,0.00,0,3,3,"… have been published to enhance the reporting quality of randomized controlled trials (RCTs) and exercise interventional studies, respectively, a supplementary preferred reporting items …","https://www.researchsquare.com/article/rs-375899/latest.pdf","https://scholar.google.com/scholar?q=related:D-gna0FLrR8J:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
378,"LA Stewart, M Clarke, M Rovers, RD Riley…","PRISMA-IPD Development Group. Preferred reporting items for systematic review and meta-analyses of individual participant data: the PRISMA-IPD …",2015,"Jama","","","https://scholar.google.com/scholar?cites=18202970962417678069&as_sdt=2005&sciodt=2007&hl=en",97,"2024-11-27 10:01:02","CITATION","","","",,,,,378,42.00,76,5,9,"","https://scholar.google.com/scholar?output=instlink&q=info:9fanl6XxnfwJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=5978391238146427046&oi=lle","https://scholar.google.com/scholar?q=related:9fanl6XxnfwJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
298,"M David, L Alessandro, T Jennifer, GA Douglas","Preferred reporting items for systematic reviews and meta-analyses: the PRISMA statement",2009,"PLoS Med","","","https://scholar.google.com/scholar?cites=4672703516237566337&as_sdt=2005&sciodt=2007&hl=en",98,"2024-11-27 10:01:02","CITATION","","","",,,,,298,19.87,75,4,15,"","https://scholar.google.com/scholar?output=instlink&q=info:gREPShfH2EAJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=15829957607247360537&oi=lle","https://scholar.google.com/scholar?q=related:gREPShfH2EAJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
631,"D Moher, A Liberati, J Tetzlaff, DG Altman","PRISMA Group*, T.(2009). Preferred reporting items for systematic reviews and meta-analyses: the PRISMA statement",2009,"Annals of internal medicine","","","https://scholar.google.com/scholar?cites=3504589532010294248&as_sdt=2005&sciodt=2007&hl=en",99,"2024-11-27 10:01:02","CITATION","","","",,,,,631,42.07,158,4,15,"","https://scholar.google.com/scholar?output=instlink&q=info:6KsGe5zNojAJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=3431102086087381409&oi=lle","https://scholar.google.com/scholar?q=related:6KsGe5zNojAJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
363,"D Moher, A Liberati, J Tetzlaff, DG Altman","PRISMA Group: Methods of systematic reviews and meta-analysis: preferred reporting items for systematic reviews and meta-analyses: the PRISMA …",2009,"J Clin Epidemiol","","","https://scholar.google.com/scholar?cites=4677029088747227421&as_sdt=2005&sciodt=2007&hl=en",100,"2024-11-27 10:01:02","CITATION","","","",,,,,363,24.20,91,4,15,"","https://scholar.google.com/scholar?output=instlink&q=info:HYnyHi0l6EAJ:scholar.google.com/&hl=en&as_sdt=2007&scillfp=13051047480352592493&oi=lle","https://scholar.google.com/scholar?q=related:HYnyHi0l6EAJ:scholar.google.com/&scioq=intitle:prisma%7Cintitle:%22preferred+reporting+items%22&hl=en&as_sdt=2007"
