Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
10,"M Fred, V Hainer, A Basdevant…","Wytyczne europejskie w zakresie chirurgicznego leczenia otyłości olbrzymiej",2009,"Endokrynologia …","journals.viamedica.pl","https://journals.viamedica.pl/eoizpm/article/view/26010","https://scholar.google.com/scholar?cites=6630449076702390101&as_sdt=2005&sciodt=2007&hl=en",62,"2024-11-27 10:42:35","","","","",,,,,10,0.67,3,4,15,"W 2005 roku, dzięki wspólnemu wysiłkowi głównych europejskich towarzystw naukowych aktywnych na polu leczenia otyłości został powołany zespół ekspertów nazwany Bariatryczno-…","https://journals.viamedica.pl/eoizpm/article/download/26010/20820","https://scholar.google.com/scholar?q=related:VacpPk4WBFwJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
14,"P Eder, M Łodyga, L Łykowska-Szuber…","Wytyczne Grupy Roboczej Konsultanta Krajowego w dziedzinie Gastroenterologii i Polskiego Towarzystwa Gastroenterologii dotyczące postępowania z …",2013,"Przegląd …","ppm.umlub.pl","https://ppm.umlub.pl/docstore/download/UML4ce7da245bad4143b6864ce30b585d76/71143_CC-BY-NC-SA-2013.pdf","https://scholar.google.com/scholar?cites=12647806484344430691&as_sdt=2005&sciodt=2007&hl=en",63,"2024-11-27 10:42:35","PDF","","","",,,,,14,1.27,4,4,11,"Przedstawione opracowanie zawiera 38 zaleceń dotyczących diagnostyki, rozpoznawania i leczenia, zarówno farmakologicznego, jak i chirurgicznego, wrzodziejącego zapalenia jelita …","https://ppm.umlub.pl/docstore/download/UML4ce7da245bad4143b6864ce30b585d76/71143_CC-BY-NC-SA-2013.pdf","https://scholar.google.com/scholar?q=related:Y2A7j_wIhq8J:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
7,"J Krasodomska, E Zarzycka","Niefinansowe kluczowe wskaźniki efektywności: regulacje i wytyczne a praktyka przedsiębiorstw",2020,"Zeszyty Teoretyczne Rachunkowości","ceeol.com","https://www.ceeol.com/search/article-detail?id=896841","https://scholar.google.com/scholar?cites=533617817193156167&as_sdt=2005&sciodt=2007&hl=en",64,"2024-11-27 10:42:35","","","","",,,,,7,1.75,4,2,4,"Zgodnie z dyrektywą 2014/95/EU, duże jednostki zainteresowania publicznego (JZP) muszą przedstawiać m. in. opis modelu biznesowego, zasady działania dotyczące kwestii …","https://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.desklight-3acc3a35-63e3-4eae-8f92-199cabcd0326/c/08_B5_Krasodomska.pdf","https://scholar.google.com/scholar?q=related:Rw6e15PKZwcJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
10,"J Windyga, K Chojnowski, A Klukowska…","Część II: Wytyczne postępowania w hemofilii A i B powikłanej inhibitorem czynnika VIII i IX (2 wydanie)",2017,"Acta Haematologica …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0001581417301123","https://scholar.google.com/scholar?cites=11131044168215030398&as_sdt=2005&sciodt=2007&hl=en",65,"2024-11-27 10:42:35","","","","",,,,,10,1.43,3,4,7,"In this article, the Working Group for Haemostasis of the Polish Society of Haematology and Blood Transfusion updates the principles of diagnosis and treatment of haemophilia A and B …","https://publicum.umed.lodz.pl/docstore/download/AML98e032ab268e4cbbae27863510030d1a/0000060162.pdf","https://scholar.google.com/scholar?q=related:fuqjObJpeZoJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
4,"B Pieńkowska-Grela…","Wytyczne dla laboratoriów genetyki nowotworów litych",2016,"Biuletyn Polskiego …","journals.viamedica.pl","https://journals.viamedica.pl/biuletyn_pto/article/view/51202","https://scholar.google.com/scholar?cites=2070853490483118452&as_sdt=2005&sciodt=2007&hl=en",66,"2024-11-27 10:42:35","","","","",,,,,4,0.50,2,2,8,"Niniejsze wytyczne skierowane są do laboratoriów wykonujących diagnostyczne badania genetyczne technikami biologii molekularnej i cytogenetyki molekularnej (FISH) w zakresie …","https://journals.viamedica.pl/biuletyn_pto/article/download/51202/37876","https://scholar.google.com/scholar?q=related:dMEfGkcmvRwJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
11,"B Mrózek, P Tomasik, K Sztefko","Badania w miejscu opieki nad pacjentem–wytyczne wg normy ISO 22870",2013,"Diagnostyka laboratoryjna","agro.icm.edu.pl","https://agro.icm.edu.pl/agro/element/bwmeta1.element.agro-aa56ada4-675d-43b1-9e57-68773de3cc69","https://scholar.google.com/scholar?cites=11528745032525567919&as_sdt=2005&sciodt=2007&hl=en",67,"2024-11-27 10:42:35","","","","",,,,,11,1.00,4,3,11,"Badania w miejscu opieki nad pacjentem – wytyczne wg normy ISO 22870 - Diagnostyka Laboratoryjna - Tom 49, Numer 1 (2013) - AGRO - Yadda … Badania w miejscu opieki nad …","","https://scholar.google.com/scholar?q=related:r1e8cYZU_p8J:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
6,"L Mazowiecka","Wytyczne Komitetu Ministrów Rady Europy w sprawie wymiaru sprawiedliwości przyjaznego dziecku",2016,"Ius Novum","cejsh.icm.edu.pl","https://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.ojs-issn-2545-0271-year-2016-volume-10-issue-3-article-1154/c/1154-202.pdf","https://scholar.google.com/scholar?cites=14374417248579224866&as_sdt=2005&sciodt=2007&hl=en",68,"2024-11-27 10:42:35","PDF","","","",,,,,6,0.75,6,1,8,"W dniu 17 listopada 2010 r. Komitet Ministrów Rady Europy przyjął Wytyczne w sprawie wymiaru sprawiedliwości przyjaznego dziecku, do których dołączono obszerne Uzasadnienie1. …","https://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.ojs-issn-2545-0271-year-2016-volume-10-issue-3-article-1154/c/1154-202.pdf","https://scholar.google.com/scholar?q=related:IgXQIlQwfMcJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
14,"K Kusza, A Kübler, D Maciejewski, A Mikstacki…","Wytyczne Polskiego Towarzystwa Anestezjologii i Intensywnej Terapii określające zasady, warunki oraz organizację udzielania świadczeń zdrowotnych w …",2012,"Anest Intens Ter","termedia.pl","https://www.termedia.pl/Journal/-118/pdf-37742-10?filename=20375-26343-3-PB.pdf","https://scholar.google.com/scholar?cites=6905636284253656246&as_sdt=2005&sciodt=2007&hl=en",69,"2024-11-27 10:42:35","PDF","","","",,,,,14,1.17,3,5,12,"Do dnia 30 czerwca 2012 roku „standardy” w dziedzinie anestezjologii i intensywnej terapii regulowały dwa rozporządzenia Ministra Zdrowia, będące aktami wykonawczymi do ustawy …","https://www.termedia.pl/Journal/-118/pdf-37742-10?filename=20375-26343-3-PB.pdf","https://scholar.google.com/scholar?q=related:ttT85py_1V8J:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
14,"K Kwiatek, E Kowalczyk","Wytyczne Kodeksu Żywnościowego w zakresie funkcjonowania analizy ryzyka w bezpieczeństwie żywności do wdrożenia przez odpowiednie organy …",2010,"Życie Weterynaryjne","-","","https://scholar.google.com/scholar?cites=15037790653124495708&as_sdt=2005&sciodt=2007&hl=en",70,"2024-11-27 10:42:35","CITATION","","","",,,,,14,1.00,7,2,14,"","https://agro.icm.edu.pl/agro/element/bwmeta1.element.dl-catalog-afaeac2d-139a-4da1-8158-c8c98586deb8/c/Wytyczne.pdf","https://scholar.google.com/scholar?q=related:XMks5uz2sNAJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
10,"M Orlicki","Rekomendacja U, wytyczne dystrybucyjne, projekt ustawy o działalności ubezpieczeniowej i reasekuracyjnej–szansa na zmianę praktyki zawierania i wykonywania …",2015,"Prawo Asekuracyjne","infona.pl","https://www.infona.pl/resource/bwmeta1.element.desklight-0326d186-e9cb-40e5-9d37-4a5a3a7925ec","https://scholar.google.com/scholar?cites=15706117977147595536&as_sdt=2005&sciodt=2007&hl=en",71,"2024-11-27 10:42:35","","","","",,,,,10,1.11,10,1,9,"Artykuł służy analizie praktycznych aspektów wdrażania dokumentów wydanych w 2014 r. przez Komisję Nadzoru Finansowego: skierowanej do banków Rekomendacji U i …","","https://scholar.google.com/scholar?q=related:EFtC7BVX99kJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
6,"W Brzozowski","Wytyczne dotyczące treści rozporządzenia (uwagi na tle formułowania upoważnień ustawowych)",2013,"Przegląd Sejmowy","ceeol.com","https://www.ceeol.com/search/article-detail?id=545744","https://scholar.google.com/scholar?cites=2813443901201949280&as_sdt=2005&sciodt=2007&hl=en",72,"2024-11-27 10:42:35","","","","",,,,,6,0.55,6,1,11,"The purpose of the article is to provide initial identification of the problems which arise most oftenin the practice of formulating statutory authorisation to issue a regulation, in relation to …","https://www.academia.edu/download/35230590/65_pdfsam_ps117.pdf","https://scholar.google.com/scholar?q=related:YKKhZlJcCycJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
26,"W Bartnik","Wytyczne postępowania w nieswoistych chorobach zapalnych jelit",2007,"Gastroenterology Review/Przegląd …","termedia.pl","https://www.termedia.pl/Wytyczne-postepowania-w-nieswoistych-chorobach-zapalnych-jelit,41,9231,0,1.html","https://scholar.google.com/scholar?cites=17671685611046250932&as_sdt=2005&sciodt=2007&hl=en",73,"2024-11-27 10:42:35","","","","",,,,,26,1.53,26,1,17,"Choroby określane mianem nieswoistych zapaleń jelit obejmują wrzodziejące zapalenie jelita grubego (łac. colitis ulcerosa), chorobę Leśniowskiego-Crohna i nieokreślone zapalenie …","https://www.termedia.pl/Journal/-41/pdf-9231-1?filename=Wytyczne.pdf","https://scholar.google.com/scholar?q=related:tCnLRG9wPvUJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
7,"A Stępień, D TM","Nowe wytyczne dotyczące leczenia bólu neuropatycznego",2010,"Neurol Neurochir Pol","core.ac.uk","https://core.ac.uk/download/pdf/268476746.pdf","https://scholar.google.com/scholar?cites=6499838601771504372&as_sdt=2005&sciodt=2007&hl=en",74,"2024-11-27 10:42:35","PDF","","","",,,,,7,0.50,4,2,14,"Od kilkunastu lat walka z bólem jest jednym z głównych priorytetów w krajach wysoko rozwiniętych. W odpowiedzi na apele lekarzy i towarzystw naukowych ból uznany został za …","https://core.ac.uk/download/pdf/268476746.pdf","https://scholar.google.com/scholar?q=related:9FL2S8UQNFoJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
4,"A Kaczmarska, Z Engel, J Sikora","Dobór warstwowych zabezpieczeń przeciwhałasowych-wytyczne dla projektantów",2005,"Bezpieczeństwo Pracy: nauka i …","bibliotekanauki.pl","https://bibliotekanauki.pl/articles/179916.pdf","https://scholar.google.com/scholar?cites=6935138546683961428&as_sdt=2005&sciodt=2007&hl=en",75,"2024-11-27 10:42:35","PDF","","","",,,,,4,0.21,1,3,19,"Hałas niskoczęstotliwościowy jest zwykle bardzo słabo redukowany przez typowe zabezpieczenia przeciwhałasowe. W artykule przedstawiono wyniki badań dotyczące izolacyjności …","https://bibliotekanauki.pl/articles/179916.pdf","https://scholar.google.com/scholar?q=related:VGA3p8OPPmAJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
10,"H Zakowska","Wytyczne do wykonywania analizy cyklu zuzycia [LCA] opakowan i ograniczenia tej metody",2004,"Opakowanie","infona.pl","https://www.infona.pl/resource/bwmeta1.element.agro-article-28fc7115-e6ea-4929-bac3-3fe354125c3d","https://scholar.google.com/scholar?cites=16772949516901085367&as_sdt=2005&sciodt=2007&hl=en",76,"2024-11-27 10:42:35","","","","",,,,,10,0.50,10,1,20,"Metoda LCA polega na ocenie opakowań pod kątem różnych kryteriów ekologicznych, rozpatrywanych podczas różnych etapów cyklu życia tych opakowań. Ze względu na bardzo …","","https://scholar.google.com/scholar?q=related:t_By_rd8xegJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
5,"M Ropacka-Lesiak, B GH","Aktualne wytyczne dotyczące postępowania w zespole TTTS",2014,"Ginekol Pol","core.ac.uk","https://core.ac.uk/download/pdf/268474904.pdf","https://scholar.google.com/scholar?cites=14296248905370193422&as_sdt=2005&sciodt=2007&hl=en",77,"2024-11-27 10:42:35","PDF","","","",,,,,5,0.50,3,2,10,"Omówiono objawy, które powinny zwrócić naszą uwagę w badaniu USG w I trymestrze, do których należy asymetria CRL płodów, NT> 95 percentyla lub 20% i większa różnica NT …","https://core.ac.uk/download/pdf/268474904.pdf","https://scholar.google.com/scholar?q=related:Dk4oeaJ6ZsYJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
6,"M Czerwionka-Szaflarska…","Ostra biegunka u dzieci-najnowsze wytyczne",2009,"Forum Medycyny …","journals.viamedica.pl","https://journals.viamedica.pl/forum_medycyny_rodzinnej/article/view/10111","https://scholar.google.com/scholar?cites=435036482276006803&as_sdt=2005&sciodt=2007&hl=en",78,"2024-11-27 10:42:35","","","","",,,,,6,0.40,3,2,15,"Ostra biegunka jest częstą chorobą wieku dziecięcego. Najczęstszym czynnikiem etiologicznym ostrej biegunki u dzieci jest zakażenie wirusowe, rotawirusy odpowiadają za 35-50% …","https://journals.viamedica.pl/forum_medycyny_rodzinnej/article/download/10111/8611","https://scholar.google.com/scholar?q=related:k5tlLmCPCQYJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
9,"S Tylewska-Wierzbanowska, T Chmielewski","Diagnostyka serologiczna boreliozy z Lyme-wytyczne europejskie",2005,"Postępy Mikrobiologii","agro.icm.edu.pl","https://agro.icm.edu.pl/agro/element/bwmeta1.element.agro-article-30b6760e-61e3-4a1c-bb52-c0dd6be9eb29","https://scholar.google.com/scholar?cites=9430280423391359140&as_sdt=2005&sciodt=2007&hl=en",79,"2024-11-27 10:42:35","","","","",,,,,9,0.47,5,2,19,"Diagnostyka serologiczna boreliozy z Lyme - wytyczne europejskie - Postępy Mikrobiologii - Tom 44, Numer 3 (2005) - AGRO - Yadda … Diagnostyka serologiczna boreliozy z Lyme …","","https://scholar.google.com/scholar?q=related:pPCP0BQW34IJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
6,"J Gruszka","Badania nad bezdomnością w Polsce. Wytyczne do ogólnopolskich badań osób bezdomnych",2012,"Studia Humanistyczne AGH","ceeol.com","https://www.ceeol.com/search/article-detail?id=178997","https://scholar.google.com/scholar?cites=17315052773791884473&as_sdt=2005&sciodt=2007&hl=en",80,"2024-11-27 10:42:35","","","","",,,,,6,0.50,6,1,12,"Artykuł przedstawia podstawowe problemy metodologiczne związane z badaniem zjawiska bezdomności. Problemy z konceptualizacją i operacjonalizacją pojęcia bezdomności oraz …","https://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.ojs-doi-10_7494_human_2012_11_4_75/c/841-636.pdf","https://scholar.google.com/scholar?q=related:ueQBOcJsS_AJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
15,"M Brignole, A Moya, FJ de Lange, JC Deharo…","Wytyczne ESC dotyczące rozpoznawania i leczenia omdleń (2018)",2020,"Kardiologia …","research.ed.ac.uk","https://www.research.ed.ac.uk/files/391662090/Wytyczne_ESC_BRIGNOLE_VOR_CC-BY-NC-ND.pdf","https://scholar.google.com/scholar?cites=6731609595318425095&as_sdt=2005&sciodt=2007&hl=en",81,"2024-11-27 10:42:35","PDF","","","",,,,,15,3.75,3,5,4,"Pierwsze wytyczne ESC dotyczące postępowania w omdleniach opublikowano w 2001 roku, a ich kolejne wersje w latach 2004 i 2009. W marcu 2015 roku CPG uznała, że dostępnych …","https://www.research.ed.ac.uk/files/391662090/Wytyczne_ESC_BRIGNOLE_VOR_CC-BY-NC-ND.pdf","https://scholar.google.com/scholar?q=related:B9aQ50J7a10J:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
4,"P Krawczyk-Szulc…","Przewlekłe zapalenie nadkłykci kości ramiennej wywołane sposobem wykonywania pracy–wytyczne diagnostyczno-orzecznicze",2015,"Medycyna …","Instytut Medycyny Pracy im. prof. dra …","","https://scholar.google.com/scholar?cites=17548688675507248376&as_sdt=2005&sciodt=2007&hl=en",82,"2024-11-27 10:42:35","CITATION","","","",,,,,4,0.44,2,2,9,"","https://bibliotekanauki.pl/articles/2165354.pdf","https://scholar.google.com/scholar?q=related:-JyHmV93ifMJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
7,"J Michalski, P Wach, J Dobrodziej, J Ratajski…","Projektowanie procesów regulowanego azotowania gazowego narzędzi i części maszyn-ogólne wytyczne",2009,"Inżynieria …","infona.pl","https://www.infona.pl/resource/bwmeta1.element.baztech-article-BPG4-0050-0001","https://scholar.google.com/scholar?cites=83932991948844004&as_sdt=2005&sciodt=2007&hl=en",83,"2024-11-27 10:42:35","","","","",,,,,7,0.47,1,5,15,"W artykule przedstawiono kluczowe etapy projektowania procesów regulowanego azotowania gazowego narzędzi i części maszyn. Omówiono zasady doboru gatunku stali i jej obróbki …","","https://scholar.google.com/scholar?q=related:5OsLipwwKgEJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
3,"W Dzwolak","Terroryzm żywnościowy–wytyczne WHO",2009,"Przemysł Spożywczy","agro.icm.edu.pl","https://agro.icm.edu.pl/agro/element/bwmeta1.element.agro-288a873c-6c76-4d47-8654-d679bae9eb8d","https://scholar.google.com/scholar?cites=775765073485460763&as_sdt=2005&sciodt=2007&hl=en",84,"2024-11-27 10:42:35","","","","",,,,,3,0.20,3,1,15,"Wdrożenie dobrych praktyk (np. GAP, GMP/GHP) w zakładach sektora rolno-spożywczego, oprócz standaryzacji jakości, może przynieść korzyści związane z działaniami …","","https://scholar.google.com/scholar?q=related:G3VBYjkSxAoJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
2,"M Krzakowski, J Reguła…","Wytyczne postępowania diagnostyczno-terapeutycznego w raku wątrobowokomórkowym",2022,"Onkologia w …","journals.viamedica.pl","https://journals.viamedica.pl/onkologia_w_praktyce_klin_edu/article/viewFile/88324/67775/348188","https://scholar.google.com/scholar?cites=7444872646780592298&as_sdt=2005&sciodt=2007&hl=en",85,"2024-11-27 10:42:35","HTML","","","",,,,,2,1.00,1,3,2,"Rak wątrobowokomórkowy jest najczęstszym pierwotnym nowotworem wątroby. Częstość występowania raka wątrobowokomórkowego zwiększała się na świecie w ciągu ostatnich …","https://journals.viamedica.pl/onkologia_w_praktyce_klin_edu/article/viewFile/88324/67775/348188","https://scholar.google.com/scholar?q=related:qiBhRTqAUWcJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
26,"SD Kristensen, J Knuuti, A Saraste, S Anker…","Wytyczne ESC/ESA dotyczace operacji niekardiochirurgicznych-ocena ryzyka sercowo-naczyniowego i postepowanie w 2014 roku.",2014,"Kardiologia …","orbi.uliege.be","https://orbi.uliege.be/handle/2268/249050","https://scholar.google.com/scholar?cites=8554880417303773224&as_sdt=2005&sciodt=2007&hl=en",86,"2024-11-27 10:42:35","","","","",,,,,26,2.60,5,5,10,"Zachęca się pracowników opieki zdrowotnej, aby w pełni uwzględniali te wytyczne ESC/ESA, gdy dokonują oceny klinicznej, a także kiedy określają i realizują medyczne strategie …","https://orbi.uliege.be/bitstream/2268/249050/1/polonais%209231-24142-2-PB.pdf","https://scholar.google.com/scholar?q=related:KEBW8WkKuXYJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
4,"K Rejdak, M Mazurkiewicz-Bełdzińska…","Diagnostyka i leczenie padaczki—wytyczne Sekcji Padaczki Polskiego Towarzystwa Neurologicznego",2022,"Polski Przegląd …","journals.viamedica.pl","https://journals.viamedica.pl/polski_przeglad_neurologiczny/article/view/91069","https://scholar.google.com/scholar?cites=2347971342739619485&as_sdt=2005&sciodt=2007&hl=en",87,"2024-11-27 10:42:35","","","","",,,,,4,2.00,1,3,2,"W ostatnich latach opublikowano wiele rekomendacji oraz standardów diagnostyki i leczenia chorych z padaczką. Mimo różnic między przedstawionymi zaleceniami podstawowe …","","https://scholar.google.com/scholar?q=related:nb7KAn-rlSAJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
5,"J Rubik","Wytyczne i uregulowania raportowania społecznej odpowiedzialności",2016,"Prace Naukowe Uniwersytetu Ekonomicznego we …","ceeol.com","https://www.ceeol.com/search/article-detail?id=478845","https://scholar.google.com/scholar?cites=13737599009004379221&as_sdt=2005&sciodt=2007&hl=en",88,"2024-11-27 10:42:35","","","","",,,,,5,0.63,5,1,8,"Reporting the activities of social responsibility is a result of sustainable development concept, which implies a balance in the triangle: people – economy – environment. The aim of the …","","https://scholar.google.com/scholar?q=related:Vdx2hoPBpb4J:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
6,"P Lipiec, J Bąk, M Fijałkowski, A Gackowski…","Echokardiograficzne badanie przezklatkowe u dorosłych-wytyczne Sekcji Echokardiografii Polskiego Towarzystwa Kardiologicznego",2018,"Kardiologia …","publicum.umed.lodz.pl","https://publicum.umed.lodz.pl/info/article/AMLf94ba856d4e3497bad1cce1490875162/Publication+%25E2%2580%2593+Echokardiograficzne+badanie+przezklatkowe+u+doros%25C5%2582ych+-+wytyczne+Sekcji+Echokardiografii+Polskiego+Towarzystwa+Kardiologicznego+%25E2%2580%2593+Medical+University+of+Lodz?r=publication&ps=20&lang=pl&pn=1&cid=213022","https://scholar.google.com/scholar?cites=3877588352208084771&as_sdt=2005&sciodt=2007&hl=en",89,"2024-11-27 10:42:35","","","","",,,,,6,1.00,1,5,6,"This document presents current Polish guidelines on the clinical use of transthoracic echocardiography, including stress examinations, in adult patients. The examinations with pocket-…","https://publicum.umed.lodz.pl/docstore/download/AMLa01b781b7d9b44fbb0df1b19d891e757/0000062518.pdf","https://scholar.google.com/scholar?q=related:Ix-O3g_2zzUJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
6,"R Dyląg, E Puchalska","Wytyczne GRI w praktyce raportowania społecznego w Polsce.",2014,"Research Papers of the Wroclaw University of …","ceeol.com","https://www.ceeol.com/search/article-detail?id=223297","https://scholar.google.com/scholar?cites=8253777195030706706&as_sdt=2005&sciodt=2007&hl=en",90,"2024-11-27 10:42:35","","","","",,,,,6,0.60,3,2,10,"… i wytyczne opracowane przez liczne organizacje i inicjatywy. Jednym z najbardziej rozpowszechnionych standardów są wytyczne … zawierających zalecenia i wytyczne dotyczące …","","https://scholar.google.com/scholar?q=related:EnoG5aBOi3IJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
11,"P Podolec, G Kopeć, A Pająk, A Undas…","Wytyczne Polskiego Forum Profilaktyki Chorób Układu Krążenia dotyczące oceny ryzyka sercowo-naczyniowego",2007,"… Polska= Polish Heart …","ruj.uj.edu.pl","https://ruj.uj.edu.pl/xmlui/bitstream/handle/item/176996/podolec_et-al_wytyczne_polskiego_forum_profilaktyki_chorob_ukladu_krazenia_dotyczace_oceny_ryzyka_sercowo-naczyniowego_2007.pdf?sequence=1","https://scholar.google.com/scholar?cites=17658428586558218017&as_sdt=2005&sciodt=2007&hl=en",91,"2024-11-27 10:42:35","PDF","","","",,,,,11,0.65,2,5,17,"Ogólne ryzyko sercowo-naczyniowe to prawdopodobieństwo wystąpienia choroby sercowo-naczyniowej lub zgonu z jej powodu w określonym czasie, wynikające z synergistycznego …","https://ruj.uj.edu.pl/xmlui/bitstream/handle/item/176996/podolec_et-al_wytyczne_polskiego_forum_profilaktyki_chorob_ukladu_krazenia_dotyczace_oceny_ryzyka_sercowo-naczyniowego_2007.pdf?sequence=1","https://scholar.google.com/scholar?q=related:Id9nuT1XD_UJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
11,"M Podolak-Dawidziak, M Wojtukiewicz…","Aktualne wytyczne dotyczące stosowania cząsteczek pobudzających erytropoezę i hematopoetycznych czynników wzrostu w przebiegu chemioterapii …",2005,"Onkologia w Praktyce …","ruj.uj.edu.pl","https://ruj.uj.edu.pl/xmlui/bitstream/handle/item/165460/krzemieniecki_et-al_aktualne_wytyczne_dotyczace_stosowania_czasteczek_2005.odt?sequence=2","https://scholar.google.com/scholar?cites=13323822984181245380&as_sdt=2005&sciodt=2007&hl=en",92,"2024-11-27 10:42:35","PDF","","","",,,,,11,0.58,4,3,19,"Niedokrwistość jest częstym powikłaniem u chorych na nowotwory złośliwe. W momencie rozpoznania nowotworu stwierdza się ją u 20–60% chorych, może również wystąpić w …","https://ruj.uj.edu.pl/xmlui/bitstream/handle/item/165460/krzemieniecki_et-al_aktualne_wytyczne_dotyczace_stosowania_czasteczek_2005.odt?sequence=2","https://scholar.google.com/scholar?q=related:xOVOVmm657gJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
2,"Z Rzepecka, M Antosiewicz, M Bakuła…","Wytyczne techniczne G-1.12",2008,"… satelitarne oparte na …","cig.kartuzy.com","http://cig.kartuzy.com/pliki/instrukcje_i_wytyczne/G-1.12_projekt.pdf","https://scholar.google.com/scholar?cites=2830612901530826822&as_sdt=2005&sciodt=2007&hl=en",93,"2024-11-27 10:42:35","PDF","","","",,,,,2,0.13,1,4,16,"… Wytyczne opracował zespół w składzie: … Niniejsze wytyczne określają zasady wykonywania pomiarów satelitarnych w oparciu o serwisy systemu precyzyjnego pozycjonowania …","http://cig.kartuzy.com/pliki/instrukcje_i_wytyczne/G-1.12_projekt.pdf","https://scholar.google.com/scholar?q=related:RvhhzG9bSCcJ:scholar.google.com/&scioq=intitle:%22prisma+standardy%22%7Cintitle:wytyczne&hl=en&as_sdt=2007"
